,year,NAICS,lwage,wage,lwage.total,tech,employment
30,2002,311900,10.7960208017646,48826.1252348813,22.7156439482456,0.023372760110489,150185
31,2002,312100,10.8422898978253,51138.3455956044,22.9059749068606,0.021487703920136,173457
32,2002,312200,11.2343753583794,75688.0342106143,21.6190228267258,0.016479400749064,32359
33,2002,313100,10.4173991575621,33436.3582600678,21.4847560117268,0.00972590627763,64046
34,2002,313200,10.5488425320727,38133.2747153141,22.4348063275304,0.023139851967277,145214
35,2002,313300,10.5716908437722,39014.5855544932,21.8908009505573,0.020177562550444,82381
36,2002,314100,10.3818754452168,32269.4243138463,22.0469123693593,0.009014930979435,116429
37,2002,314900,10.370263962498,31896.8954429103,21.7523413956046,0.009555463708481,87735.109367129
38,2002,315100,10.3596057005111,31558.7352757407,21.1851871141483,0.010911570811548,50291
39,2002,315200,10.2850039162779,29290.0725354906,22.7829320035005,0.00622599555286,267781.890632871
40,2002,315900,10.3308928815118,30665.4803235076,20.519634561425,0.006935413957521,26602
41,2002,316100,10.6289635582307,41314.2831535941,19.697048882626,0,8674
42,2002,316200,10.4473919850487,34454.3998424506,20.4032347679188,0.004362050163577,21075
43,2002,316900,10.385907106376,32399.7863096025,20.2837286372855,0.001777251184834,19887
44,2002,321100,10.5332248849099,37542.3491303393,22.2316501839291,0.011453823953824,120382
45,2002,321200,10.5799897805124,39339.7123693698,22.2364439975574,0.019074360960496,115434
46,2002,321900,10.4512049977788,34586.0256937061,23.121722922901,0.012730211434454,318226.2622049
47,2002,322100,11.156806656334,70038.9402982085,23.171718796403,0.055987009319401,165200
48,2002,322200,10.8191564630607,49968.918597062,23.6622793705489,0.016280189133328,378179
49,2002,323100,10.6976776218562,44252.9635845758,24.1672638122239,0.01580725061923,707566
50,2002,324100,11.273359909635,78696.9681589643,22.9574532935291,0.097809076682316,118669
51,2002,325100,11.2961509874137,80511.1519549546,23.3342545843743,0.178510442663864,169076
52,2002,325200,11.1476268653674,69398.9394978517,22.7893939933507,0.152964623816642,113751
53,2002,325300,11.1031220877905,66378.075174952,21.7956350211549,0.102336211274759,44025
54,2002,325400,11.3688922738694,86585.900876862,23.9574308968338,0.284102843362247,293179
55,2002,325500,10.9971767911211,59705.3428959729,22.1722210273067,0.11612803463739,71328
56,2002,325600,10.9703716805052,58126.1937611595,22.6719651873282,0.074520745207452,120764
57,2002,325900,11.0006266591643,59911.674153604,22.6323479800486,0.133952652082709,112614
58,2002,326100,10.6470019686862,42066.289257375,24.0524654070041,0.032804491091042,663618.979908
59,2002,326200,10.8043532653795,49234.6668622278,22.9169660191299,0.048882427766673,182154.90924795
60,2002,327100,10.6903229171129,43928.6900332166,21.871516890352,0.028284671532847,71768
61,2002,327200,10.7927688561646,48667.6032239353,22.5275490422641,0.040923303292257,124839
62,2002,327300,10.7454079762298,46416.3931390876,23.091077333094,0.015606747348255,229962
63,2002,327400,10.8586797759684,51983.4031262342,20.7093992629659,0.016780609073959,18972
64,2002,327900,10.7742554203951,47774.8877903511,21.9541666629154,0.032817923635216,71676
65,2002,331100,11.0711519642959,64289.5234302949,22.6507917067284,0.050074420582607,106899
66,2002,331200,10.8621691644659,52165.1102541724,21.8967523299143,0.037625570776256,61981
67,2002,331300,10.9233176233872,55454.4711475068,22.202000671877,0.037307268722467,79117
68,2002,331400,10.9245847558276,55524.7838452036,22.2180224788618,0.074907475943745,80293
69,2002,331500,10.7786268701573,47984.190456959,22.870337496675,0.031933508311461,178387
70,2002,332100,10.7737674182061,47751.5792283075,22.3997358133735,0.04384765625,111968
71,2002,332200,10.8039414421476,49214.3950570852,21.8775554182258,0.043670438472419,64448
72,2002,332300,10.6673178966509,42929.6452035754,23.5566237412272,0.045526762723936,396054
73,2002,332400,10.852451531077,51660.643916318,22.317299577814,0.045666250141997,95306
74,2002,332500,10.6912173427928,43967.9985583219,21.3400174898695,0.040427375108288,42142
75,2002,332600,10.6301998857096,41365.3927247034,21.7990986508211,0.022833906787613,70891
76,2002,332700,10.7134475959269,44956.3633937954,23.3764892884323,0.027727546714889,315856
77,2002,332800,10.6121849392396,40626.8695895765,22.5205588459314,0.021675667785725,148505
78,2002,332900,10.8193838376938,49980.2815533682,23.4164777798997,0.085397508157817,295698
79,2002,333100,10.910576262352,54752.3879554339,23.1088284073294,0.08961632835155,198442
80,2002,333200,11.0417232108654,62425.1308252949,22.8294581229128,0.177936601244887,131627.983
81,2002,333300,11.0154171091023,60804.3802595772,22.7799025277651,0.176958525345622,128603
82,2002,333400,10.7331453579998,45850.6822675281,22.7509447363936,0.073258259835729,165677.661
83,2002,333500,10.8654565410069,52336.8787931232,23.1482726114039,0.076631371583354,215953
84,2002,333600,11.0166793006787,60881.1754911021,22.5328793981826,0.114876124875014,100328
85,2002,333900,10.8965613078084,53990.387897736,23.4520423134912,0.123401652753709,283645.644
86,2002,334100,11.5237494563934,101088.278274582,23.940864731521,0.342726709124725,246993
87,2002,334200,11.264274149992,77985.1848641367,20.0850715807224,0.290872961491024,6773.664
88,2002,334300,10.9641737145336,57767.0437396967,21.602478082801,0.165897366277491,41702
89,2002,334400,11.1598972156038,70255.7346296969,24.3285333053388,0.287890044576523,523680
90,2002,334500,11.2355230596117,75774.9513286468,24.5784495995889,0.330028781826805,623389.336
91,2002,334600,11.206444202772,73603.230967768,22.1343052940407,0.206869009584665,55707
92,2002,335100,10.741873727145,46252.6355945488,21.9260034159336,0.058585858585859,71979
93,2002,335200,10.7258565214948,45517.6991448082,22.2095900169321,0.039584934665642,97123
94,2002,335300,10.8353301008092,50783.6687615778,22.9021809080817,0.132913855734302,174007
95,2002,335900,10.8323502022147,50632.5638289157,22.7580010224666,0.088531999031555,151093
96,2002,336100,11.2711653571177,78524.4528955219,23.7647938171294,0.04161951464856,266633
97,2002,336200,10.6959569574743,44176.8845583515,22.6401452233739,0.040563866513234,153920
98,2002,336300,10.9520165945707,57069.0144689619,24.4511245663797,0.060010135190362,728766
99,2002,336400,11.2414490145667,76225.323401273,24.2932225316903,0.299402647723603,465922
100,2002,336500,10.8972968775104,54030.1162009492,20.8995884991051,0.079207920792079,22077
101,2002,336600,10.726937981612,45566.9513484084,22.6086307581569,0.024908885076508,144595.11084405
102,2002,336900,10.9552468139327,57253.6579634113,21.532902580431,0.089800773119239,39248
103,2002,337100,10.420912197654,33554.0280955712,23.3234606945551,0.010788225168484,401333.6867951
104,2002,337200,10.6181751211367,40870.9622782452,22.5335812451741,0.032544156332206,149553
105,2002,337900,10.5229934561561,37160.1955820778,21.4139568739569,0.006558810668999,53689
106,2002,339100,10.8906290002626,53671.048458616,23.5112534247785,0.078664689500524,302738.424
107,2002,339900,10.6284823833068,41294.4085385097,23.4683873544612,0.035750103238747,376964
108,2002,423100,10.721975452528,45341.3841817986,23.4667816475555,0.011591987516321,342767
109,2002,423200,10.8639791624033,52259.6144965782,22.4535693283089,0.008870967741935,107968
110,2002,423300,10.827488037614,50386.9774938361,23.1417467033019,0.007376386046733,222851
111,2002,423400,11.2831173758265,79468.6096759549,24.6762328184598,0.179473237043331,655475
112,2002,423500,10.9291392836842,55778.2497906619,22.6636310567743,0.010691438086057,124803
113,2002,423600,11.1554714391277,69945.4855051201,23.955889747781,0.097294832826748,362369
114,2002,423700,10.8769942790055,52944.2249512787,23.2345168176625,0.017829943553445,232704
115,2002,423800,10.8921100912175,53750.5990593201,24.3029597176369,0.027014564650512,667203
116,2002,423900,10.7385444099792,46098.901956923,23.2274360724514,0.011641814847301,265373
117,2002,424100,10.8855800563741,53400.7492833946,22.8617551435471,0.014621268530427,158923
118,2002,424200,11.3258903088495,82941.4576873831,23.5791709151442,0.030454818673613,209668
119,2002,424300,10.966440492731,57898.1373389021,22.8875739672801,0.012942128097654,150412
120,2002,424400,10.7723496921885,47683.9285384572,24.1959814290481,0.006370588861352,675786
121,2002,424500,10.44446550982,34353.7172891474,21.6655268363449,0.006194565676475,74687
122,2002,424600,11.1109149475173,66897.3709753856,22.8950348071218,0.030317928548017,131153
123,2002,424700,10.9182923949065,55176.4987820053,22.5214789508215,0.010376260667184,109446
124,2002,424800,10.9298168545815,55816.0563162734,22.7092518267707,0.006349952963311,130540
125,2002,424900,10.6618133384833,42693.9856702858,23.4717974975019,0.015563183616477,365852
126,2002,425100,11.1327112210543,68371.4911759716,24.4853574045384,0.044264507422402,629478
127,2002,441100,10.8237807983663,50200.526735626,24.8609730396363,0.001375595130229,1248174
128,2002,441200,10.5547609662293,38359.633173972,22.421942451901,0.001220738187563,142512
129,2002,441300,10.3540019349302,31382.3821036342,23.4424361740715,0.00226441386518,483320
130,2002,442100,10.4613838072435,34939.8680512777,23.0043857277941,0.003009395184968,280128
131,2002,442200,10.3344236878285,30773.9455673404,22.8014442106078,0.001978998384491,259632
132,2002,443100,10.633555258314,41504.4221475422,23.8739380938011,0.068360744437012,562633.003336713
133,2002,444100,10.3727680089949,31976.8668364616,24.2139814008115,0.002981829786385,1026036
134,2002,444200,10.2132691643116,27262.5478130599,22.1445496378612,0.001268767181222,151946
135,2002,445100,10.0090616057344,22226.9680075815,24.7285473698501,0.000480691532784,2469400
136,2002,445200,10.1940735637731,26744.2175813277,22.6614021675185,0.000750691426314,259712
137,2002,445300,10.1210621833559,24861.1639299647,21.9766336451529,0.001434411532669,140867
138,2002,446100,10.355877631109,31441.301157674,24.099393674302,0.002381498596227,930536
139,2002,447100,9.84889510853975,18937.4194455009,23.5540850922908,0.000374680669884,895547
140,2002,448100,9.90568835139865,20044.0644479583,23.6856276887034,0.001715753352561,965054
141,2002,448200,9.96692541786929,21309.8655934937,22.0812829137235,0.001516257651485,182473
142,2002,448300,10.3158593558015,30207.9180414652,22.3617925914714,0.001987592603746,170405
143,2002,451100,9.94587613975669,20865.9962593269,22.936411815288,0.001693918362546,438246
144,2002,451200,9.86782788276661,19299.3729121488,22.0441987486504,0.003249390739236,194146.996663287
145,2002,452100,9.94796330409563,20909.5925030522,24.297372641462,0.001422898742555,1705569
146,2002,452900,9.95052463810336,20963.2175999933,23.8692053145562,0.000553997029633,1108680
147,2002,453100,9.7470133637321,17103.071799099,21.426918295197,0,118173
148,2002,453200,10.0937399356062,24191.0966059873,23.0803248261312,0.006007393715342,436518
149,2002,453300,9.8684517325684,19311.4165784437,21.4596429427337,0.000947149081265,108141
150,2002,453900,10.2245688591365,27572.353341054,22.839032328691,0.002940455770644,300879
151,2002,454100,10.6265650217409,41215.3080830123,22.923099750387,0.048940178991993,218936
152,2002,454200,10.2622367213309,28630.7536442454,21.2394801865363,0,58527
153,2002,454300,10.543306328722,37922.744458937,22.5411240354317,0.005352766670966,162400
154,2002,481100,11.0737153901866,64454.5362678824,24.230938060486,0.008567878087597,517737
155,2002,481200,10.8947104265066,53890.5505203674,21.5764902127596,0.007915567282322,43555
156,2002,482100,10.5176828222735,36963.3744733371,16.369885302048,0.025718833946871,348
157,2002,483100,11.1204469427576,67538.0851883168,21.5146900560058,0.041424699961285,32671
158,2002,483200,10.8982281473576,54080.4562554552,20.8181794259244,0.008771929824561,20332
159,2002,484100,10.6688391824629,42995.0031652007,24.4300931123316,0.0031457151876,947189
160,2002,484200,10.5369523358851,37682.5475252135,23.4105158351614,0.00193496371943,389868
161,2002,485100,10.5250553922672,37236.8965803478,21.0093609403893,0.002086438152012,35750
162,2002,485200,10.4000968291412,32862.8075978275,20.4366281554351,0,22846
163,2002,485300,10.1041807008289,24444.9932975774,21.2186563925849,0,67136
164,2002,485400,9.92661910580363,20468.0232491773,21.8955823803715,0,157781
165,2002,485500,10.1794620778566,26356.2858540587,20.6276838058099,0,34483
166,2002,485900,10.1222031804657,24889.546635368,21.0267820665684,0.000758293838863,54425
167,2002,486100,11.3829975540086,87815.8734257442,20.2985640997192,0.05668016194332,7447
168,2002,486200,11.4570108847346,94561.9907070312,21.7558795389249,0.128646580583453,29699
169,2002,486900,11.269897641241,78424.9692716893,19.8485621547453,0.02972972972973,5317
170,2002,487100,10.1374558610603,25272.0889216703,19.3155829106719,0,9683
171,2002,487200,10.1186037687909,24800.1199489093,19.7528383843437,0,15279
172,2002,487900,10.448599199274,34496.0188005107,18.2259728019319,0,2386
173,2002,488100,10.5521258404696,38258.6837820496,22.3801466763015,0.017906451342984,137039
174,2002,488200,10.6205466452552,40968.0037736793,20.475474007176,0,19052
175,2002,488300,10.9498831544756,56947.3909297014,22.3710660680803,0.007284673618055,91234
176,2002,488400,10.3371288101503,30857.3055530717,21.5053079020471,0.000606152447341,70840
177,2002,488500,10.837031188623,50870.129759676,22.8622112558829,0.013654139325247,166905
178,2002,488900,10.4106526068257,33211.5374080129,20.702459108635,0,29490
179,2002,492100,10.625654878503,41177.8133144532,23.7797668917219,0.010427357444887,516129
180,2002,492200,10.2464151614564,28181.3350874111,21.0891088704374,0.005206164098292,51159
181,2002,493100,10.5719374175954,39024.2067161255,23.7151597269547,0.012594510190664,510539
182,2002,511100,10.8582764665804,51962.4419589315,24.3296517013317,0.045798937012326,708833
183,2002,511200,11.6756181564566,117667.503186597,24.1044822913344,0.596113966278965,249912
184,2002,512100,10.89550620069,53933.4522969977,23.6830623545691,0.047259786476868,357738
185,2002,512200,11.1398891534831,68864.0226839207,21.3471781603509,0.028287061288633,27100
186,2002,515100,11.0192626761534,61038.6577570655,23.4183041611229,0.07123028763806,242569
187,2002,515200,11.1345494824962,68497.2914433967,22.5466817634297,0.077372262773723,90412
188,2002,517100,11.1487395755173,69476.2033804072,24.7721037063239,0.168699892695698,825186.03
189,2002,517200,11.055293618008,63278.0393354212,23.2407246844203,0.147988592925187,195914
190,2002,517400,11.2695032030116,78394.0415656039,21.0971351032442,0.158699808795411,18539
191,2002,517900,11.1549955040305,69912.2039142426,23.479651931201,0.22562299534906,225180.24
192,2002,518200,11.0976779820871,66017.6878008999,23.7117691396798,0.37333118867621,300767
193,2002,519100,11.1146317606798,67146.4786609479,22.8302589635121,0.311380734982912,122470.713
194,2002,521100,11.0673773949262,64047.3155671182,21.1218248278132,0.1475,23259
195,2002,522100,10.8420202608229,51124.5586642058,25.2033710145918,0.037739285534844,1726058
196,2002,522200,11.1932046294476,72635.1780388146,24.6324408526659,0.047635915601417,686414
197,2002,522300,11.0202011186598,61095.9659140371,23.4747731227665,0.036530976321765,256420
198,2002,523100,12.0578803125483,172453.051388907,25.216700972963,0.056080072334252,518565
199,2002,523200,11.6995943908716,120522.819915043,20.8517758486743,0.173010380622837,9435
200,2002,523900,11.880311363175,144395.503126826,24.3511991135621,0.080420012353305,260638
201,2002,524100,11.084655847431,65163.5698698154,25.1562610568491,0.10024181515718,1291875
202,2002,524200,10.9597583077214,57512.5410212468,24.5764337068173,0.030698176432937,819685
203,2002,525100,11.1394913370164,68836.6328901555,21.9084393777094,0.05261786923678,47522
204,2002,525900,11.479162747288,96680.0882176984,21.9310502822453,0.07652108995894,34609.64
205,2002,531100,10.4915723250839,36010.7334750309,23.8114403440141,0.004134835409713,609179.36
206,2002,531200,10.8621517451539,52164.2015817572,23.4718511433853,0.009666621123104,299449
207,2002,531300,10.6877922709656,43817.6626078461,23.7056969481765,0.006550269786292,450406
208,2002,532100,10.5097418856204,36671.0130064244,22.6989430039803,0.00444900752909,196654
209,2002,532200,10.0980209377942,24294.8807350259,22.6590861127973,0.001885606536769,285234
210,2002,532300,10.623763126405,41099.9887353428,21.6744467612794,0.004671218109953,62987
211,2002,532400,10.9229524245413,55434.222936176,22.4443617991598,0.026623686723973,100852
212,2002,533100,11.2916779598056,80151.8275825352,21.4960475802575,0.061517113783534,27021
213,2002,541100,11.2143864339921,74190.1324150593,25.138438343388,0.013041224456388,1114651
214,2002,541200,10.906161701352,54511.2129315144,24.5493038056489,0.048368755922567,841669
215,2002,541300,11.127291313308,68001.9264094724,25.159215628234,0.516510561447618,1241616
216,2002,541400,10.8682592976767,52483.7720861585,22.5832354146219,0.072763205174272,122391
217,2002,541500,11.3744219150771,87066.0160513115,25.3213211967896,0.632263155299107,1140411
218,2002,541600,11.2320595418685,75512.9574124284,24.4221414799706,0.179757495658588,535032.054
219,2002,541700,11.3100519412303,81638.1487773762,24.4948604000556,0.472406343595031,532218
220,2002,541800,11.0526145457571,63108.7397802783,24.0460120924798,0.056795641147965,439502
221,2002,541900,10.4433081327443,34313.980084193,23.5421162505271,0.026819361862491,488360
222,2002,551100,11.3143162757699,81987.0244876481,25.6578363648227,0.142689085856844,1695554
223,2002,561100,11.1140677448779,67108.6176640429,23.6764222571021,0.070557090239411,285602
224,2002,561200,10.6832370197865,43618.5160741867,22.2023731585334,0.071065989847716,100623
225,2002,561300,10.2749983948391,28998.4713305344,25.3288402687229,0.039799084916731,3449851.946
226,2002,561400,10.4207358565926,33548.1116643102,23.9592365245719,0.040951215739217,758047
227,2002,561500,10.6038225925683,40288.5501655755,23.0504424630879,0.025137638171653,254389
228,2002,561600,10.1881395567625,26585.9871412853,23.6883899038898,0.004404525433975,729599
229,2002,561700,10.0429839262534,22993.8927318543,24.3311751519961,0.000772636018771,1604289
230,2002,561900,10.5297417250312,37411.8106013593,23.1011863851031,0.033931264386062,288210
231,2002,562100,10.6808524566934,43514.6288825902,22.2224528382477,0.001365986925554,102909
232,2002,562200,10.9474159627976,56807.0639786435,22.62353962651,0.042901637697177,117727
233,2002,562900,10.7519176816988,46719.5358015738,22.2338373981053,0.048700906344411,96947
234,2002,611100,10.3652496812346,31737.3557604255,23.5573144790458,0.005956586774458,536094
235,2002,611200,10.5636707925294,38702.9379644115,21.1770643094405,0.025093005952381,40676
236,2002,611300,10.7574856126377,46980.3924925187,24.5044153570647,0.056447405080925,933718
237,2002,611400,10.7678339073152,47469.0836370368,22.104797549444,0.05798733286418,83865
238,2002,611500,10.5816329371067,39404.4068141649,22.0512123915733,0.036629695218567,95758
239,2002,611600,9.93664394758931,20674.2438814706,22.1915877063934,0.00411587779009,210017
240,2002,611700,10.5893660304645,39710.3060199075,21.4264929532094,0.049641886885651,50875
241,2002,621100,11.1815917570504,71796.5538273142,25.6805682835057,0.037283422459893,1980731
242,2002,621200,10.6818260748523,43557.016146603,24.1760729575,0.001006146928894,725232
243,2002,621300,10.4807086886799,35621.6432539082,23.5702037735159,0.005360789652825,483833
244,2002,621400,10.7008094145196,44391.7719372994,23.6255093479227,0.020610321137562,410323
245,2002,621500,10.8866614693312,53458.5287817087,22.9580477698217,0.279218545779734,174798
246,2002,621600,10.111201497529,24617.2205045116,23.5346467674481,0.003221298815915,675660
247,2002,621900,10.4711483706495,35282.7117436675,22.6076779933873,0.034092906098061,186564
248,2002,622100,10.7124649243843,44912.2077536295,25.8841837622398,0.059575212037423,3881448
249,2002,622200,10.5140073230692,36827.7649888137,21.8943951871545,0.010894316203063,87587
250,2002,622300,10.7526933618109,46755.7892750741,22.5908350948608,0.056425924722096,138433
251,2002,623100,10.202266709477,26964.2369472907,24.4674665759981,0.00079876872723,1567825
252,2002,623200,10.1359194918926,25233.291474679,23.2069769432507,0.001497368594896,474994
253,2002,623300,10.0318344467922,22738.9466959438,23.2118741039208,0.00111589964599,529686
254,2002,623900,10.2317836893455,27772.0025403705,22.2452965457889,0.003397000384566,164969
255,2002,624100,10.1247756870424,24953.6575853442,23.6778286761865,0.005127207547694,769159
256,2002,624200,10.245253953902,28148.629700761,21.9948865673039,0.006704210244033,126707
257,2002,624300,10.1009474628103,24366.0844501672,22.7325949861143,0.005841251062886,306094
258,2002,624400,9.7945255077557,17935.289074881,23.2698979178496,0.000681227913314,711672
259,2002,711100,10.4837142601392,35728.8677028608,22.1930942723693,0.004406047516199,121708
260,2002,711200,11.4694986634667,95750.2639279388,23.2514660476576,0.005333100192341,130871
261,2002,711300,10.4917946066125,36018.7388856078,21.6593382623316,0.004716239584971,70795
262,2002,711400,11.5881209200215,107809.484937696,21.2312821301157,0.003421727972626,15416
263,2002,711500,11.6816438591927,118378.673079858,22.283838109494,0.011342155009452,40223
264,2002,712100,10.2719340190783,28909.7451325264,21.9242039479873,0.022659574468085,114952
265,2002,713100,10.0584374923151,23351.9901870506,22.0005055287478,0.0013197586727,153594
266,2002,713200,10.2910107628426,29466.542991938,22.1111194115212,0.004199720018665,135959
267,2002,713900,9.83267496785121,18632.7295742235,23.6631756109932,0.00060263653484,1015103
268,2002,721100,10.1168728844636,24757.23093864,24.4689224259373,0.00142746540211,1710078
269,2002,721200,9.90542414612421,20038.7693999306,20.7320985972223,0,50346
270,2002,721300,9.79409323017849,17927.5377270607,19.1760311955856,0,11872
271,2002,722300,9.87567633854056,19451.439148898,23.022591830861,0.000391205695955,512428
272,2002,722400,9.49546901330301,13299.3310147645,22.3638481158414,0,387852
273,2002,722500,9.58653915217493,14567.3667539842,25.4202476963152,2.40822972370916E-05,7524753
274,2002,811100,10.3537305299574,31373.8659247891,24.0614487288392,0.000759214098376,897814
275,2002,811200,10.8193861332091,49980.3962840009,22.3684892242979,0.116105274558648,103684
276,2002,811300,10.6836920066326,43638.3664407334,22.628536242368,0.024606299212598,154021
277,2002,811400,10.3739496725354,32014.675068047,21.6951818024646,0.002383474576271,82556
278,2002,812100,9.88399124633833,19613.8503533232,23.057790807921,0.000314465408805,526391
279,2002,812200,10.4171822239073,33429.1055753733,22.271780663898,0.001759485924113,140730
280,2002,812300,10.0525767945002,23215.5314913654,22.8623723348764,0.000753426642325,365783
281,2002,812900,10.1143382680508,24694.5603113171,22.4299915121497,0.009688289806234,223162
282,2002,813100,10.0645414448173,23494.965539448,22.0890022816228,0.007691779410755,166785
283,2002,813200,10.6807233512914,43509.0112715735,22.418375114371,0.034124629080119,125198
284,2002,813300,10.3872185260956,32442.3039013895,22.361233002922,0.0217140383783,158580
285,2002,813400,9.74615667948123,17088.4261410952,22.6934283019763,0.004901026492771,419690
286,2002,813900,10.663999877241,42787.43985804,23.6316187318615,0.035007561375849,428317
287,2003,113300,10.4422012093682,34276.018151861,21.5493215084172,0.00920245398773,66644
288,2003,115100,9.93863527030082,20715.4539905505,22.4451865124071,0.00079477955325,270101
289,2003,115200,10.2781299465394,29089.4238797148,20.4205950286923,0.021611886537596,25399
290,2003,211100,11.6194635530869,111242.029563277,23.3174401794219,0.193658629200683,120328
291,2003,212100,11.0929944743428,65709.2163768381,22.2319534982642,0.025690741638391,68800
292,2003,212200,11.1558122943876,69969.3308554337,21.3338586851841,0.069375619425173,26319
293,2003,212300,10.8515985931025,51616.5993776352,22.4146276450389,0.019775414886217,105138
294,2003,213100,11.0218326627402,61195.7280365799,23.1198634231746,0.04098674145844,179518
295,2003,221100,11.3407866661189,84186.2315536431,24.2831809175928,0.151748902779625,417648
296,2003,221200,11.2513021152978,76980.0914877136,22.8702888503402,0.06653572305426,111189
297,2003,221300,10.732381496198,45815.6720559394,21.4911563370479,0.039615296542249,47041
298,2003,236100,10.7170304530694,45117.7245157924,24.3510419159253,0.00765351831469,834019
299,2003,236200,10.9272281824212,55671.7537018541,24.4299043163462,0.024806673038492,731371
300,2003,237100,10.8193709327832,49979.6365664684,23.6351955628855,0.012614121333261,367995
301,2003,237200,11.0720217910535,64345.4685057398,22.417699516247,0.013603696098563,84599
302,2003,237300,10.8728458433649,52725.0441845152,23.5865881378073,0.015222209261635,332283
303,2003,237900,10.8739034165757,52780.8342746322,22.450882910336,0.027619333533473,106615
304,2003,238100,10.5339765630263,37570.5795013655,24.2935165895741,0.002639650326483,945567
305,2003,238200,10.7872903745468,48401.7076712799,25.1932146991132,0.01152313682876,1804735
306,2003,238300,10.545167522362,37993.391753489,24.2309702257976,0.001020978680993,878352
307,2003,238900,10.6319051363656,41435.9912647777,23.9143887687468,0.003064061918847,586826
308,2003,311100,10.8406459939325,51054.3481310061,21.6509394391316,0.008678672163159,49528
309,2003,311200,10.9974486617694,59721.5772329704,22.027406831102,0.039494470774092,61695
310,2003,311300,10.6793744087539,43450.3596832123,22.0275667299564,0.024759116965484,84812
311,2003,311400,10.5993833654021,40110.0965303674,22.7197129202366,0.01613094532084,183566
312,2003,311500,10.8301094307885,50519.2348462484,22.6448861101247,0.028582554517134,135236
313,2003,311600,10.3666600137381,31782.147563072,23.5134759749282,0.005049369339902,512377
314,2003,311700,10.4427270360297,34294.0461354379,21.1195352374805,0,43339
315,2003,311800,10.4642692575426,35040.8308955822,23.0470679728412,0.005865102639296,291501
316,2003,311900,10.8060161838045,49316.6082089056,22.7335911178884,0.026020701552616,151384
317,2003,312100,10.8532880086442,51703.8749644422,22.8889044251391,0.019323671497585,168656
318,2003,312200,11.216495657921,74346.7811632118,21.5494577710257,0.019230769230769,30729
319,2003,313100,10.4228937982092,33620.5846987962,21.3888481927771,0.003046594982079,57870
320,2003,313200,10.5410046098245,37835.557339984,22.3072535946101,0.026200873362445,128830
321,2003,313300,10.5735724977733,39088.0666167875,21.7933208200097,0.005908835115363,74589
322,2003,314100,10.3934863095583,32646.2838204753,21.9617802540581,0.007554671968191,105693
323,2003,314900,10.3801774330279,32214.6769320478,21.7353606932287,0.006831665082312,85406.992874511
324,2003,315100,10.3902310528193,32540.1845689089,21.0707702581376,0.009167671893848,43501
325,2003,315200,10.3233003326834,30433.5328174408,22.680810009964,0.006814802577234,232701.007125489
326,2003,315900,10.331021652379,30669.4293982594,20.4306925746465,0.005444646098004,24335
327,2003,316100,10.6227419948934,41058.0416620995,19.59710683674,0,7898
